timestamp,value1,value2,hand,gesture
1728496195.6402574,449,22,0,Open
1728496195.6416397,475,17,0,Open
1728496195.6432345,479,12,0,Open
1728496195.6448345,480,7,0,Open
1728496195.646624,540,2,0,Open
1728496195.648039,681,3,0,Open
1728496195.649619,723,8,0,Open
1728496195.651455,634,13,0,Open
1728496195.65337,506,18,0,Open
1728496195.6548188,479,23,0,Open
1728496195.656398,472,28,0,Open
1728496195.657975,474,33,0,Open
1728496195.6597383,464,38,0,Open
1728496195.6611884,476,43,0,Open
1728496195.662773,466,48,0,Open
1728496195.6643565,478,53,0,Open
1728496195.6674955,481,58,0,Open
1728496195.6690998,540,63,0,Open
1728496195.671129,675,68,0,Open
1728496195.673235,708,73,0,Open
1728496195.675097,602,78,0,Open
1728496195.6772835,534,83,0,Open
1728496195.678858,479,88,0,Open
1728496195.6813023,474,93,0,Open
1728496195.683394,469,98,0,Open
1728496195.6847014,469,103,0,Open
1728496195.6867487,479,108,0,Open
1728496195.6885362,480,113,0,Open
1728496195.690634,490,118,0,Open
1728496195.692227,583,123,0,Open
1728496195.694131,627,128,0,Open
1728496195.6956394,760,133,0,Open
1728496195.6972158,718,138,0,Open
1728496195.698788,633,143,0,Open
1728496195.7011368,514,148,0,Open
1728496195.7022872,479,153,0,Open
1728496195.703912,474,157,0,Open
1728496195.7054927,474,162,0,Open
1728496195.7072735,478,167,0,Open
1728496195.7087357,470,172,0,Open
1728496195.7103112,480,177,0,Open
1728496195.7119386,551,182,0,Open
1728496195.7137616,591,187,0,Open
1728496195.7152607,711,192,0,Open
1728496195.717165,777,197,0,Open
1728496195.7187989,658,202,0,Open
1728496195.7206414,569,207,0,Open
1728496195.722127,508,212,0,Open
1728496195.7237053,479,216,0,Open
1728496195.725284,478,221,0,Open
1728496195.7269137,479,226,0,Open
1728496195.7284708,472,231,0,Open
1728496195.730043,479,236,0,Open
1728496195.732674,528,241,0,Open
1728496195.7345145,572,246,0,Open
1728496195.736437,614,250,0,Open
1728496195.73813,698,255,0,Open
1728496195.7404084,662,260,0,Open
1728496195.742324,581,265,0,Open
1728496195.7442062,479,270,0,Open
1728496195.746051,477,275,0,Open
1728496195.7479737,471,279,0,Open
1728496195.75012,468,284,0,Open
1728496195.75203,451,289,0,Open
1728496195.7539327,478,294,0,Open
1728496195.7556756,479,298,0,Open
1728496195.757331,480,303,0,Open
1728496195.7589686,546,308,0,Open
1728496195.7606823,663,313,0,Open
1728496195.7622075,704,318,0,Open
1728496195.7638566,608,322,0,Open
1728496195.765476,479,327,0,Open
1728496195.767293,478,332,0,Open
1728496195.7692146,472,336,0,Open
1728496195.7708578,475,341,0,Open
1728496195.772464,454,346,0,Open
1728496195.7740333,479,350,0,Open
1728496195.7758255,479,355,0,Open
1728496195.7773006,480,360,0,Open
1728496195.7789917,512,365,0,Open
1728496195.7806149,577,369,0,Open
1728496195.7823732,686,374,0,Open
1728496195.7839572,648,378,0,Open
1728496195.7855933,566,383,0,Open
1728496195.7872138,479,388,0,Open
1728496195.789055,475,392,0,Open
1728496195.7906115,475,397,0,Open
1728496195.79223,479,401,0,Open
1728496195.7938402,479,406,0,Open
1728496195.7957215,479,411,0,Open
1728496195.797151,480,415,0,Open
1728496195.8001432,537,420,0,Open
1728496195.801638,573,424,0,Open
1728496195.803943,760,429,0,Open
1728496195.8055365,744,433,0,Open
1728496195.8071177,674,438,0,Open
1728496195.809127,562,442,0,Open
1728496195.8105628,479,447,0,Open
1728496195.812147,479,451,0,Open
1728496195.8137372,478,456,0,Open
1728496195.8158622,469,460,0,Open
1728496195.817864,479,465,0,Open
1728496195.8196533,480,469,0,Open
1728496195.8212297,508,473,0,Open
1728496195.8231547,598,478,0,Open
1728496195.8245685,631,482,0,Open
1728496195.826872,768,486,0,Open
1728496195.8282151,700,491,0,Open
1728496195.8300607,611,495,0,Open
1728496195.8314953,501,500,0,Open
1728496195.8335402,479,504,0,Open
1728496195.835327,479,508,0,Open
1728496195.837331,463,512,0,Open
1728496195.8388078,479,517,0,Open
1728496195.8404334,474,521,0,Open
1728496195.8420625,480,525,0,Open
1728496195.8439848,555,530,0,Open
1728496195.8454368,543,534,0,Open
1728496195.8470497,697,538,0,Open
1728496195.848667,687,542,0,Open
1728496195.850687,589,546,0,Open
1728496195.8527074,510,551,0,Open
1728496195.8543885,479,555,0,Open
1728496195.8570125,467,559,0,Closed
1728496195.8589332,474,563,0,Closed
1728496195.8608372,468,567,0,Closed
1728496195.862887,475,571,0,Closed
1728496195.8659286,479,575,0,Closed
1728496195.867423,479,579,0,Closed
1728496195.8688436,540,584,0,Closed
1728496195.870808,561,588,0,Closed
1728496195.8729455,667,592,0,Closed
1728496195.8747904,636,596,0,Closed
1728496195.8768437,527,600,0,Closed
1728496195.8788912,479,604,0,Closed
1728496195.8810158,475,608,0,Closed
1728496195.882652,477,612,0,Closed
1728496195.884903,469,616,0,Closed
1728496195.8869076,468,619,0,Closed
1728496195.8894317,475,623,0,Closed
1728496195.8910315,480,627,0,Closed
1728496195.8928,553,631,0,Closed
1728496195.8948734,554,635,0,Closed
1728496195.8965764,665,639,0,Closed
1728496195.8987997,701,643,0,Closed
1728496195.9007645,578,647,0,Closed
1728496195.902585,506,650,0,Closed
1728496195.9042723,478,654,0,Closed
1728496195.9059556,479,658,0,Closed
1728496195.9075887,474,662,0,Closed
1728496195.9094205,470,665,0,Closed
1728496195.910948,477,669,0,Closed
1728496195.9125676,480,673,0,Closed
1728496195.9141822,516,677,0,Closed
1728496195.9158874,597,680,0,Closed
1728496195.9176412,635,684,0,Closed
1728496195.9193769,747,687,0,Closed
1728496195.9210134,655,691,0,Closed
1728496195.9226658,569,695,0,Closed
1728496195.924286,479,698,0,Closed
1728496195.9258912,478,702,0,Closed
1728496195.9275413,477,705,0,Closed
1728496195.9294407,461,709,0,Closed
1728496195.9309795,453,712,0,Closed
1728496195.9325607,480,716,0,Closed
1728496195.9343166,480,719,0,Closed
1728496195.9363017,539,723,0,Closed
1728496195.937786,618,726,0,Closed
1728496195.9394164,734,730,0,Closed
1728496195.9410655,734,733,0,Closed
1728496195.9429984,679,737,0,Closed
1728496195.944469,521,740,0,Closed
1728496195.9461875,478,743,0,Closed
1728496195.9478204,476,747,0,Closed
1728496195.949973,476,750,0,Closed
1728496195.9528198,466,753,0,Closed
1728496195.954512,476,757,0,Closed
1728496195.9564238,480,760,0,Closed
1728496195.9587083,479,763,0,Closed
1728496195.9605937,543,766,0,Closed
1728496195.962138,568,769,0,Closed
1728496195.964695,689,773,0,Closed
1728496195.966668,616,776,0,Closed
1728496195.9681156,522,779,0,Closed
1728496195.9699266,479,782,0,Closed
1728496195.9715369,476,785,0,Closed
1728496195.9732406,476,788,0,Closed
1728496195.9748445,467,791,0,Closed
1728496195.9764705,474,794,0,Closed
1728496195.9783666,479,797,0,Closed
1728496195.979845,480,800,0,Closed
1728496195.9814243,522,803,0,Closed
1728496195.9832664,540,806,0,Closed
1728496195.9850354,723,809,0,Closed
1728496195.9867373,684,812,0,Closed
1728496195.9883187,532,815,0,Closed
1728496195.9903812,479,818,0,Closed
1728496195.992241,478,821,0,Closed
1728496195.9937506,464,824,0,Closed
1728496195.9954064,474,827,0,Closed
1728496195.9969983,469,829,0,Closed
1728496195.9987917,478,832,0,Closed
1728496196.0006473,478,835,0,Closed
1728496196.002143,479,838,0,Closed
1728496196.0037415,531,840,0,Closed
1728496196.0055416,672,843,0,Closed
1728496196.0070198,702,846,0,Closed
1728496196.0085828,604,848,0,Closed
1728496196.0101523,539,851,0,Closed
1728496196.0118546,483,854,0,Closed
1728496196.0133245,477,856,0,Closed
1728496196.0157757,479,859,0,Closed
1728496196.0175872,472,861,0,Closed
1728496196.019341,479,864,0,Closed
1728496196.0210412,480,866,0,Closed
1728496196.0226555,525,869,0,Closed
1728496196.0248692,557,871,0,Closed
1728496196.0264058,622,874,0,Closed
1728496196.0280051,818,876,0,Closed
1728496196.0295942,733,879,0,Closed
1728496196.031495,632,881,0,Closed
1728496196.0333512,524,883,0,Closed
1728496196.0346189,479,886,0,Closed
1728496196.0363874,478,888,0,Closed
1728496196.038275,478,890,0,Closed
1728496196.0397685,473,893,0,Closed
1728496196.0413406,476,895,0,Closed
1728496196.0429077,479,897,0,Closed
1728496196.044629,533,899,0,Closed
1728496196.0461102,583,901,0,Closed
1728496196.0476787,737,904,0,Closed
1728496196.0492127,776,906,0,Closed
1728496196.0513985,640,908,0,Closed
1728496196.0526962,554,910,0,Closed
1728496196.0542865,478,912,0,Closed
1728496196.0559733,478,914,0,Closed
1728496196.0576017,478,916,0,Closed
1728496196.0591328,474,918,0,Closed
1728496196.060711,477,920,0,Closed
1728496196.062281,477,922,0,Closed
1728496196.0639236,480,924,0,Closed
1728496196.065474,550,926,0,Closed
1728496196.0673797,537,928,0,Closed
1728496196.069196,708,929,0,Closed
1728496196.0711749,628,931,0,Closed
1728496196.0734944,516,933,0,Closed
1728496196.075451,479,935,0,Closed
1728496196.077454,476,937,0,Closed
1728496196.0798223,474,938,0,Closed
1728496196.081721,451,940,0,Closed
1728496196.0833428,475,942,0,Closed
1728496196.0866604,478,943,0,Closed
1728496196.0877843,480,945,0,Closed
1728496196.0898254,480,947,0,Closed
1728496196.0918894,513,948,0,Closed
1728496196.0934093,681,950,0,Closed
1728496196.0950274,684,951,0,Closed
1728496196.0966244,561,953,0,Closed
1728496196.0986228,487,954,0,Closed
1728496196.1007872,475,956,0,Closed
1728496196.1020489,475,957,0,Closed
1728496196.1037035,474,959,0,Closed
1728496196.1056063,457,960,0,Closed
1728496196.1070151,476,962,0,Closed
1728496196.1086235,480,963,0,Closed
1728496196.1101975,479,964,0,Closed
1728496196.1120532,554,966,0,Closed
1728496196.1134927,567,967,0,Closed
1728496196.115069,654,968,0,Closed
1728496196.1168537,619,969,0,Closed
1728496196.1187208,580,971,0,Closed
1728496196.120388,479,972,0,Closed
1728496196.122015,479,973,0,Closed
1728496196.1237054,477,974,0,Closed
1728496196.1255276,473,975,0,Closed
1728496196.1271293,477,976,0,Closed
1728496196.1287344,477,977,0,Closed
1728496196.130461,484,978,0,Closed
1728496196.1319003,555,979,0,Closed
1728496196.134027,573,980,0,Closed
1728496196.1352634,733,981,0,Closed
1728496196.1387584,728,982,0,Closed
1728496196.1398354,647,983,0,Closed
1728496196.1417303,559,984,0,Closed
1728496196.144185,479,985,0,Closed
1728496196.1462102,477,986,0,Closed
1728496196.1475396,476,987,0,Closed
1728496196.1492546,468,988,0,Closed
1728496196.1510603,477,988,0,Closed
1728496196.1527348,480,989,0,Closed
1728496196.1551569,497,990,0,Closed
1728496196.1570456,578,991,0,Closed
1728496196.159384,617,991,0,Closed
1728496196.1613524,688,992,0,Closed
1728496196.1629355,645,992,0,Closed
1728496196.164526,587,993,0,Closed
1728496196.16689,479,994,0,Closed
1728496196.1687355,478,994,0,Closed
1728496196.170418,477,995,0,Closed
1728496196.1720572,471,995,0,Closed
1728496196.1737049,468,996,0,Closed
1728496196.1752057,479,996,0,Closed
1728496196.176835,480,997,0,Closed
1728496196.1784227,480,997,0,Closed
1728496196.1799986,547,997,0,Closed
1728496196.1816456,680,998,0,Closed
1728496196.18348,705,998,0,Closed
1728496196.1853366,569,998,0,Closed
1728496196.1870043,479,999,0,Closed
1728496196.188595,478,999,0,Closed
1728496196.19063,466,999,0,Closed
1728496196.192566,466,999,0,Closed
1728496196.1939836,467,999,0,Closed
1728496196.195562,465,1000,0,Closed
1728496196.197707,477,1000,0,Closed
1728496196.199122,480,1000,0,Closed
1728496196.201194,548,1000,0,Closed
1728496196.2028718,615,1000,0,Closed
1728496196.2048528,695,1000,0,Closed
1728496196.2062056,562,1000,0,Closed
1728496196.2077916,600,1000,0,Closed
1728496196.209373,479,1000,0,Closed
1728496196.211048,474,1000,0,Closed
1728496196.213362,469,1000,0,Closed
1728496196.2155223,456,1000,0,Closed
1728496196.217729,478,999,0,Closed
1728496196.2202227,479,999,0,Closed
1728496196.2214274,479,999,0,Closed
1728496196.223488,528,999,0,Closed
1728496196.22549,559,999,0,Closed
1728496196.2278116,688,998,0,Closed
1728496196.2295463,678,998,0,Closed
1728496196.232553,600,998,0,Closed
1728496196.2344074,479,997,0,Closed
1728496196.2361238,478,997,0,Closed
1728496196.237856,479,997,0,Closed
1728496196.2395868,471,996,0,Closed
1728496196.241259,475,996,0,Closed
1728496196.242952,480,995,0,Closed
1728496196.2445712,485,995,0,Closed
1728496196.2461417,563,994,0,Closed
1728496196.2480226,608,994,0,Closed
1728496196.2499275,769,993,0,Closed
1728496196.2516136,687,993,0,Closed
1728496196.2532866,631,992,0,Closed
1728496196.255268,536,991,0,Closed
1728496196.2568195,479,991,0,Closed
1728496196.2584412,477,990,0,Closed
1728496196.2600193,475,989,0,Closed
1728496196.261855,467,988,0,Closed
1728496196.2633214,477,988,0,Closed
1728496196.2649076,480,987,0,Closed
1728496196.266693,525,986,0,Closed
1728496196.268607,545,985,0,Closed
1728496196.2703023,656,984,0,Closed
1728496196.2718809,810,983,0,Closed
1728496196.273479,695,983,0,Closed
1728496196.2752182,576,982,0,Closed
1728496196.276665,479,981,0,Closed
1728496196.2782445,473,980,0,Closed
1728496196.2798593,479,979,0,Closed
1728496196.281711,467,978,0,Closed
1728496196.2836533,477,977,0,Closed
1728496196.2848978,472,975,0,Closed
1728496196.2879772,479,974,0,Closed
1728496196.289806,522,973,0,Closed
1728496196.291866,549,972,0,Closed
1728496196.2936394,715,971,0,Closed
1728496196.2956598,634,970,0,Closed
1728496196.2981143,536,968,0,Closed
1728496196.3017347,479,967,0,Closed
1728496196.3031423,474,966,0,Closed
1728496196.3047607,474,965,0,Closed
1728496196.3063407,473,963,0,Closed
1728496196.308355,466,962,0,Closed
1728496196.3100233,473,960,0,Closed
1728496196.311631,479,959,0,Closed
1728496196.3134043,479,958,0,Closed
1728496196.3148985,545,956,0,Closed
1728496196.316658,668,955,0,Closed
1728496196.31853,652,953,0,Closed
1728496196.3203917,607,952,0,Closed
1728496196.3218951,508,950,0,Closed
1728496196.3234596,479,949,0,Closed
1728496196.3250258,471,947,0,Closed
1728496196.3266394,474,945,0,Closed
1728496196.3282745,460,944,0,Closed
1728496196.3298647,473,942,0,Closed
1728496196.3314629,478,940,0,Closed
1728496196.3334906,480,939,0,Closed
1728496196.335383,546,937,0,Closed
1728496196.3370328,582,935,0,Closed
1728496196.3386114,720,933,0,Closed
1728496196.340371,650,932,0,Closed
1728496196.3418164,596,930,0,Closed
1728496196.3433783,479,928,0,Closed
1728496196.344998,479,926,0,Closed
1728496196.3467882,476,924,0,Closed
1728496196.348387,473,922,0,Closed
1728496196.3507507,474,920,0,Closed
1728496196.353166,479,918,0,Closed
1728496196.3551283,481,916,0,Closed
1728496196.3568249,564,914,0,Closed
1728496196.3591447,607,912,0,Closed
1728496196.3605545,734,910,0,Closed
1728496196.3627405,729,908,0,Closed
1728496196.364756,674,906,0,Closed
1728496196.3667505,535,904,0,Closed
1728496196.368555,479,902,0,Closed
1728496196.3702905,478,900,0,Closed
1728496196.372206,476,897,0,Closed
1728496196.3737314,464,895,0,Closed
1728496196.3753643,478,893,0,Closed
1728496196.3769815,480,891,0,Closed
1728496196.3789034,529,888,0,Closed
1728496196.3803718,581,886,0,Closed
1728496196.3819835,662,884,0,Closed
1728496196.3838944,836,881,0,Closed
1728496196.3859944,649,879,0,Closed
1728496196.3876486,586,877,0,Closed
1728496196.3897111,479,874,0,Closed
1728496196.3907995,478,872,0,Closed
1728496196.3926082,475,869,0,Closed
1728496196.3941562,475,867,0,Closed
1728496196.395784,474,864,0,Closed
1728496196.397402,479,862,0,Closed
1728496196.3992217,480,859,0,Closed
1728496196.4012234,525,857,0,Closed
1728496196.402918,554,854,0,Closed
1728496196.4044604,775,851,0,Closed
1728496196.4061174,690,849,0,Closed
1728496196.4077294,526,846,0,Closed
1728496196.409319,479,844,0,Closed
1728496196.41093,476,841,0,Closed
1728496196.41256,468,838,0,Closed
1728496196.4141743,466,835,0,Closed
1728496196.416654,445,833,0,Closed
1728496196.4187157,479,830,0,Closed
1728496196.4202397,479,827,0,Closed
1728496196.4220655,479,824,0,Closed
1728496196.4237192,549,821,0,Closed
1728496196.4258409,664,818,0,Closed
1728496196.428003,690,816,0,Closed
1728496196.429791,592,813,0,Closed
1728496196.4325564,495,810,0,Closed
1728496196.4342608,478,807,0,Closed
1728496196.4357662,467,804,0,Closed
1728496196.4374287,470,801,0,Closed
1728496196.4393785,467,798,0,Closed
1728496196.4408214,473,795,0,Closed
1728496196.4424193,478,792,0,Closed
1728496196.443998,480,789,0,Closed
1728496196.4459538,539,786,0,Closed
1728496196.4477253,618,783,0,Closed
1728496196.4500682,735,779,0,Closed
1728496196.4516623,664,776,0,Closed
1728496196.453419,618,773,0,Closed
1728496196.455086,479,770,0,Closed
1728496196.4567168,478,767,0,Closed
1728496196.4583385,479,764,0,Closed
1728496196.460923,474,760,0,Closed
1728496196.462556,477,757,0,Closed
1728496196.4641843,480,754,0,Closed
1728496196.4658687,527,750,0,Closed
1728496196.4676151,556,747,0,Closed
1728496196.4693356,607,744,0,Closed
1728496196.4709716,731,741,0,Closed
1728496196.4725392,688,737,0,Closed
1728496196.474123,608,734,0,Closed
1728496196.4757197,515,730,0,Closed
1728496196.477355,479,727,0,Closed
1728496196.4789944,478,723,0,Closed
1728496196.4806254,466,720,0,Closed
1728496196.4825304,464,717,0,Closed
1728496196.4843118,479,713,0,Closed
1728496196.4860585,479,710,0,Closed
1728496196.487723,534,706,0,Closed
1728496196.4897351,585,702,0,Closed
1728496196.491416,654,699,0,Closed
1728496196.4930463,778,695,0,Closed
1728496196.4946218,666,692,0,Closed
1728496196.496221,561,688,0,Closed
1728496196.4978871,479,684,0,Closed
1728496196.499922,471,681,0,Closed
1728496196.5012648,471,677,0,Closed
1728496196.503046,460,673,0,Closed
1728496196.505529,474,670,0,Closed
1728496196.5071433,479,666,0,Closed
1728496196.5087025,479,662,0,Closed
1728496196.5103788,512,659,0,Closed
1728496196.5121188,542,655,0,Closed
1728496196.5136092,690,651,0,Closed
1728496196.5158565,681,647,0,Closed
1728496196.5178516,567,643,0,Closed
1728496196.5200243,479,639,0,Closed
1728496196.5217147,474,636,0,Closed
1728496196.523419,470,632,0,Closed
1728496196.5250487,468,628,0,Closed
1728496196.526659,454,624,0,Closed
1728496196.5283277,477,620,0,Closed
1728496196.5300188,476,616,0,Closed
1728496196.531651,480,612,0,Closed
1728496196.533442,536,608,0,Closed
1728496196.535151,680,604,0,Closed
1728496196.5370278,695,600,0,Closed
1728496196.538684,593,596,0,Closed
1728496196.5403082,477,592,0,Closed
1728496196.5419483,479,588,0,Closed
1728496196.5436206,477,584,0,Closed
1728496196.5451386,472,580,0,Closed
1728496196.5467513,457,576,0,Closed
1728496196.5483654,473,572,0,Closed
1728496196.5505629,479,568,0,Closed
1728496196.5519917,480,564,0,Closed
1728496196.5537546,578,560,0,Closed
1728496196.555369,602,555,0,Closed
1728496196.557074,739,551,0,Closed
1728496196.5586865,636,547,0,Closed
1728496196.5602746,567,543,0,Closed
1728496196.5618367,479,539,0,Closed
1728496196.5634694,479,534,0,Closed
1728496196.565093,479,530,0,Closed
1728496196.567314,478,526,0,Closed
1728496196.5692875,472,522,0,Closed
1728496196.5706005,479,517,0,Closed
1728496196.5727978,480,513,0,Closed
1728496196.5745077,556,509,0,Closed
1728496196.5764244,625,505,0,Closed
1728496196.5784023,731,500,0,Closed
1728496196.580383,721,496,0,Closed
1728496196.5825503,659,492,0,Closed
1728496196.5844078,576,487,0,Closed
1728496196.5860815,478,483,0,Closed
1728496196.588059,476,478,0,Closed
1728496196.5895698,477,474,0,Closed
1728496196.5911803,474,470,0,Closed
1728496196.592771,473,465,0,Closed
1728496196.594837,478,461,0,Closed
1728496196.5960069,512,456,0,Closed
1728496196.5976312,579,452,0,Closed
1728496196.5993345,643,447,0,Closed
1728496196.6013763,750,443,0,Closed
1728496196.6029494,651,438,0,Closed
1728496196.6045375,569,434,0,Closed
1728496196.6061077,479,429,0,Closed
1728496196.6078117,470,425,0,Closed
1728496196.609232,470,420,0,Closed
1728496196.610819,461,416,0,Closed
1728496196.612395,476,411,0,Closed
1728496196.614205,472,407,0,Closed
1728496196.6158206,479,402,0,Closed
1728496196.6177127,503,398,0,Closed
1728496196.6195498,527,393,0,Closed
1728496196.62116,747,388,0,Closed
1728496196.6227934,661,384,0,Closed
1728496196.6243694,551,379,0,Closed
1728496196.6259658,479,375,0,Closed
1728496196.6275225,479,370,0,Closed
1728496196.6291444,472,365,0,Closed
1728496196.6307216,467,361,0,Closed
1728496196.632334,454,356,0,Closed
1728496196.634458,475,351,0,Closed
1728496196.6360242,476,347,0,Closed
1728496196.6376438,479,342,0,Closed
1728496196.64026,548,337,0,Closed
1728496196.6423244,620,332,0,Closed
1728496196.6444151,728,328,0,Closed
1728496196.6466975,595,323,0,Closed
1728496196.6492174,501,318,0,Closed
1728496196.6513767,479,314,0,Closed
1728496196.652968,470,309,0,Closed
1728496196.6546156,473,304,0,Closed
1728496196.6561935,450,299,0,Closed
1728496196.6579645,465,294,0,Closed
1728496196.6594856,473,290,0,Closed
1728496196.6610858,513,285,0,Closed
1728496196.662708,574,280,0,Closed
1728496196.664279,600,275,0,Closed
1728496196.6659863,779,270,0,Closed
1728496196.6677878,757,266,0,Closed
1728496196.6694868,616,261,0,Closed
1728496196.671064,499,256,0,Closed
1728496196.672749,479,251,0,Closed
1728496196.6743686,479,246,0,Closed
1728496196.6759405,478,242,0,Closed
1728496196.6775644,462,237,0,Closed
1728496196.6792388,478,232,0,Closed
1728496196.6813705,480,227,0,Closed
1728496196.6826012,525,222,0,Closed
1728496196.6842878,606,217,0,Closed
1728496196.6861603,725,212,0,Closed
1728496196.687792,772,207,0,Closed
1728496196.6898434,638,203,0,Closed
1728496196.6914213,558,198,0,Closed
1728496196.6930914,479,193,0,Closed
1728496196.6947029,479,188,0,Closed
1728496196.6964235,478,183,0,Closed
1728496196.6980278,453,178,0,Closed
1728496196.699911,480,173,0,Closed
1728496196.702345,479,168,0,Closed
1728496196.7044313,496,163,0,Closed
1728496196.706386,583,158,0,Closed
1728496196.7087605,609,153,0,Closed
1728496196.7108328,764,148,0,Closed
1728496196.712581,713,143,0,Closed
1728496196.7158637,574,138,0,Closed
1728496196.7171545,479,134,0,Closed
1728496196.7190275,477,129,0,Closed
1728496196.7206774,472,124,0,Closed
1728496196.7222743,461,119,0,Closed
1728496196.7238977,464,114,0,Closed
1728496196.7255528,479,109,0,Closed
1728496196.7271566,479,104,0,Closed
1728496196.7289174,484,99,0,Closed
1728496196.7305045,527,94,0,Closed
1728496196.732054,669,89,0,Closed
1728496196.7340004,695,84,0,Closed
1728496196.735868,594,79,0,Closed
1728496196.7374637,520,74,0,Closed
1728496196.7390466,478,69,0,Closed
1728496196.7405715,471,64,0,Closed
1728496196.7421062,470,59,0,Closed
1728496196.7438288,465,54,0,Closed
1728496196.7453108,470,49,0,Closed
1728496196.7468848,479,44,0,Closed
1728496196.7484436,479,39,0,Closed
1728496196.7499578,519,34,0,Closed
1728496196.751783,564,29,0,Closed
1728496196.753409,696,24,0,Closed
1728496196.75499,676,19,0,Closed
1728496196.756605,581,14,0,Closed
1728496196.7581596,478,9,0,Closed
1728496196.7596848,478,4,0,Closed
1728496196.761268,474,1,0,Closed
1728496196.7631562,472,6,0,Closed
1728496196.76471,465,11,0,Closed
1728496196.7666135,479,16,0,Closed
1728496196.7681334,479,21,0,Closed
1728496196.7702813,535,26,0,Closed
1728496196.7721846,592,31,0,Closed
1728496196.7741735,598,36,0,Closed
1728496196.7764077,767,41,0,Closed
1728496196.7778568,728,46,0,Closed
1728496196.7798915,628,51,0,Closed
1728496196.781901,520,56,0,Closed
1728496196.7844198,479,61,0,Closed
1728496196.785565,476,66,0,Closed
1728496196.7875023,479,71,0,Closed
1728496196.790177,473,76,0,Closed
1728496196.7917068,474,81,0,Closed
1728496196.7932632,480,86,0,Closed
1728496196.7948534,504,91,0,Closed
1728496196.7964325,588,96,0,Closed
1728496196.798221,625,101,0,Closed
1728496196.8002875,758,106,0,Closed
1728496196.8017018,689,111,0,Closed
1728496196.803375,649,116,0,Closed
1728496196.8052082,496,121,0,Closed
1728496196.806676,479,126,0,Closed
1728496196.80828,478,131,0,Closed
1728496196.8098643,461,136,0,Closed
1728496196.811448,457,141,0,Closed
1728496196.8129585,479,146,0,Closed
1728496196.8144517,479,150,0,Closed
1728496196.816526,525,155,0,Closed
1728496196.8184078,619,160,0,Closed
1728496196.819549,714,165,0,Closed
1728496196.821147,778,170,0,Closed
1728496196.822888,592,175,0,Closed
1728496196.8245864,516,180,0,Closed
1728496196.8265717,479,185,0,Closed
1728496196.8281577,469,190,0,Closed
1728496196.8297408,468,195,0,Closed
1728496196.831318,462,200,0,Closed
1728496196.83338,475,205,0,Closed
1728496196.8352425,479,209,0,Closed
1728496196.8369446,480,214,0,Closed
1728496196.838729,519,219,0,Closed
1728496196.8402145,561,224,0,Closed
1728496196.841799,703,229,0,Closed
1728496196.8433754,624,234,0,Closed
1728496196.8453712,568,239,0,Closed
1728496196.846779,479,244,0,Closed
1728496196.848351,478,248,0,Closed
1728496196.8498178,465,253,0,Closed
1728496196.8515272,472,258,0,Closed
1728496196.853547,457,263,0,Closed
1728496196.8550806,479,268,0,Closed
1728496196.8567522,479,273,0,Closed
1728496196.8583648,480,277,0,Closed
1728496196.8599784,546,282,0,Closed
1728496196.8615196,626,287,0,Closed
1728496196.8631625,754,292,0,Closed
1728496196.8650212,585,296,0,Closed
1728496196.8669138,565,301,0,Closed
1728496196.8682902,479,306,0,Closed
1728496196.8702564,468,311,0,Closed
1728496196.8716974,471,316,0,Closed
1728496196.8733315,471,320,0,Closed
1728496196.874988,477,325,0,Closed
1728496196.8768058,476,330,0,Closed
1728496196.878237,549,334,0,Closed
1728496196.879855,563,339,0,Closed
1728496196.8825245,627,344,0,Closed
1728496196.8843431,728,349,0,Closed
1728496196.885932,746,353,0,Closed
1728496196.887987,589,358,0,Closed
1728496196.8900974,497,363,0,Closed
1728496196.8918858,479,367,0,Closed
1728496196.8939602,479,372,0,Closed
1728496196.8957918,479,376,0,Closed
1728496196.8974428,476,381,0,Closed
1728496196.899219,479,386,0,Closed
1728496196.9010892,479,390,0,Closed
1728496196.9029572,546,395,0,Closed
1728496196.9046052,607,400,0,Closed
1728496196.906248,716,404,0,Closed
1728496196.9079547,775,409,0,Closed
1728496196.9095387,650,413,0,Closed
1728496196.911155,563,418,0,Closed
1728496196.9127567,479,422,0,Closed
1728496196.9144697,476,427,0,Closed
1728496196.916581,478,431,0,Closed
1728496196.918009,478,436,0,Closed
1728496196.9196954,476,440,0,Closed
1728496196.9214869,480,445,0,Closed
1728496196.9230423,507,449,0,Closed
1728496196.9246175,598,454,0,Closed
1728496196.9262247,588,458,0,Closed
1728496196.9280164,763,463,0,Closed
1728496196.9294682,641,467,0,Closed
1728496196.9310248,555,471,0,Closed
1728496196.9333155,479,476,0,Closed
1728496196.9344478,474,480,0,Closed
1728496196.936179,477,485,0,Closed
1728496196.9377484,475,489,0,Closed
1728496196.9393573,476,493,0,Closed
1728496196.9411492,453,498,0,Closed
1728496196.9426355,479,502,0,Closed
1728496196.944166,480,506,0,Closed
1728496196.947235,541,511,0,Closed
1728496196.9485514,622,515,0,Closed
1728496196.9517972,751,519,0,Closed
1728496196.9532852,605,523,0,Closed
1728496196.9550045,504,528,0,Closed
1728496196.9566326,479,532,0,Closed
1728496196.9582343,475,536,0,Closed
1728496196.9600444,477,540,0,Closed
1728496196.9616983,473,545,0,Closed
1728496196.9634829,472,549,0,Closed
1728496196.965101,478,553,0,Closed
1728496196.9667575,480,557,0,Closed
1728496196.968451,533,561,0,Closed
