timestamp,value1,value2
1728496196.9912643,595,614
1728496196.9930875,684,618
1728496196.994535,772,622
1728496196.996156,673,626
1728496196.9977677,558,630
1728496196.9998732,479,633
1728496197.0015626,476,637
1728496197.004389,479,641
1728496197.006455,476,645
1728496197.0085151,472,649
1728496197.0109193,479,653
1728496197.012383,514,656
1728496197.0144339,565,660
1728496197.0165532,618,664
1728496197.018317,737,668
1728496197.0201988,766,671
1728496197.0219486,666,675
1728496197.024276,503,679
1728496197.0257373,479,682
1728496197.027363,476,686
1728496197.0290396,479,690
1728496197.0306683,459,693
1728496197.032331,476,697
1728496197.0340817,479,700
1728496197.0360816,532,704
1728496197.0376399,511,707
1728496197.0392501,648,711
1728496197.0408573,697,715
1728496197.0429714,629,718
1728496197.0440793,521,721
1728496197.0457366,478,725
1728496197.0473464,471,728
1728496197.0492084,477,732
1728496197.0511572,461,735
1728496197.0528803,471,739
1728496197.0545125,478,742
1728496197.0563827,480,745
1728496197.057928,529,749
1728496197.0595334,556,752
1728496197.0611331,766,755
1728496197.0629423,669,758
1728496197.0644534,574,762
1728496197.0665655,479,765
1728496197.068136,464,768
1728496197.0701244,474,771
1728496197.0717568,462,774
1728496197.0733407,454,778
1728496197.0761447,479,781
1728496197.078111,479,784
1728496197.0796506,481,787
1728496197.0819547,536,790
1728496197.0838754,684,793
1728496197.0858984,718,796
1728496197.0880458,609,799
1728496197.0893643,491,802
1728496197.091096,479,805
1728496197.0927336,479,808
1728496197.0942607,479,811
1728496197.0959945,464,814
1728496197.0977874,476,817
1728496197.099196,480,820
1728496197.1009183,522,823
1728496197.1025972,594,825
1728496197.104509,626,828
1728496197.1061413,785,831
1728496197.1077745,677,834
1728496197.109816,589,837
1728496197.1114109,539,839
1728496197.1130414,479,842
1728496197.1146567,479,845
1728496197.1170902,478,847
1728496197.1182635,478,850
1728496197.1199656,480,853
1728496197.121915,480,855
1728496197.1235845,518,858
1728496197.125193,586,860
1728496197.1268108,772,863
1728496197.1285107,756,865
1728496197.1301017,667,868
1728496197.1317518,579,870
1728496197.134536,479,873
1728496197.136448,478,875
1728496197.138259,478,878
1728496197.140705,463,880
1728496197.1420813,479,882
1728496197.1442919,479,885
1728496197.1460607,519,887
1728496197.148147,504,889
1728496197.1503797,565,892
1728496197.1519027,696,894
1728496197.1532085,628,896
1728496197.1548612,560,898
1728496197.1564584,479,900
1728496197.1580677,469,903
1728496197.15973,477,905
1728496197.161535,473,907
1728496197.1631315,468,909
1728496197.1646829,479,911
1728496197.1666327,479,913
1728496197.1683464,535,915
1728496197.1700208,558,917
1728496197.1715932,676,919
1728496197.1731703,644,921
1728496197.1748877,607,923
1728496197.1762655,500,925
1728496197.1778595,478,927
1728496197.1794548,476,929
1728496197.1812806,474,931
1728496197.1826873,459,932
1728496197.1844292,471,934
1728496197.18617,478,936
1728496197.1880772,479,938
1728496197.190624,522,939
1728496197.1922276,570,941
1728496197.193818,667,943
1728496197.195609,648,944
1728496197.19707,574,946
1728496197.1994843,528,948
1728496197.2010226,479,949
1728496197.2031157,474,951
1728496197.2048736,473,952
1728496197.2068768,477,954
1728496197.2086062,479,955
1728496197.2107103,480,957
1728496197.2125127,529,958
1728496197.2145143,604,960
1728496197.2167206,705,961
1728496197.2180748,732,962
1728496197.2201293,638,964
1728496197.2219546,551,965
1728496197.2239988,478,966
1728496197.2260532,478,968
1728496197.2276661,478,969
1728496197.229247,468,970
1728496197.2312155,479,971
1728496197.232637,480,973
1728496197.2347002,514,974
1728496197.2364001,586,975
1728496197.2383733,624,976
1728496197.2398324,740,977
1728496197.2415402,692,978
1728496197.243136,589,979
1728496197.245034,482,980
1728496197.246451,478,981
1728496197.248027,479,982
1728496197.2499602,464,983
1728496197.2516398,478,984
1728496197.253353,479,985
1728496197.2549613,480,986
1728496197.2566652,480,986
1728496197.2582974,549,987
1728496197.2599208,691,988
1728496197.2615342,687,989
1728496197.2631388,640,990
1728496197.2648025,479,990
1728496197.2669208,478,991
1728496197.2682607,471,992
1728496197.2699883,471,992
1728496197.2718866,460,993
1728496197.2733474,465,993
1728496197.2750149,479,994
1728496197.2778456,479,994
1728496197.279322,525,995
1728496197.2813046,569,995
1728496197.283323,664,996
1728496197.2849467,642,996
1728496197.2873242,531,997
1728496197.2889006,479,997
1728496197.2912571,472,998
1728496197.2941587,475,998
1728496197.2957397,473,998
1728496197.2973614,461,998
1728496197.299218,478,999
1728496197.3013852,479,999
1728496197.3029847,488,999
1728496197.3046193,554,999
1728496197.3063607,677,1000
1728496197.3081298,643,1000
1728496197.309794,622,1000
1728496197.3114245,574,1000
1728496197.3131642,479,1000
1728496197.3148098,477,1000
1728496197.3169103,476,1000
1728496197.318352,475,1000
1728496197.320416,478,1000
1728496197.321967,479,1000
1728496197.3236184,540,1000
1728496197.325282,597,1000
1728496197.3271701,649,1000
1728496197.3286824,765,999
1728496197.3303003,661,999
1728496197.331874,533,999
1728496197.3334663,479,999
1728496197.3354752,479,998
1728496197.337155,478,998
1728496197.3387759,474,998
1728496197.3405426,477,998
1728496197.3420024,479,997
1728496197.343585,531,997
1728496197.3463945,578,996
1728496197.348622,633,996
1728496197.3509629,775,995
1728496197.3526692,695,995
1728496197.3547,604,994
1728496197.3567345,479,994
1728496197.3588376,479,993
1728496197.360574,479,993
1728496197.3623178,475,992
1728496197.3639452,470,992
1728496197.3658519,476,991
1728496197.367698,479,990
1728496197.369365,513,990
1728496197.371003,549,989
1728496197.372871,656,988
1728496197.3744028,645,987
1728496197.3759794,589,986
1728496197.377586,499,986
1728496197.3793597,478,985
1728496197.3808699,474,984
1728496197.3824596,466,983
1728496197.3842428,455,982
1728496197.3861494,476,981
1728496197.3875775,479,980
1728496197.3891435,480,979
1728496197.3913054,535,978
1728496197.3929453,589,977
1728496197.3945723,662,976
1728496197.3961856,569,975
1728496197.3978608,552,974
1728496197.3999143,479,973
1728496197.4016137,474,971
1728496197.4032652,473,970
1728496197.4048786,465,969
1728496197.4066627,468,968
1728496197.4081097,477,966
1728496197.4096668,479,965
1728496197.4118702,481,964
1728496197.4138749,533,962
1728496197.4157202,656,961
1728496197.4178567,747,960
1728496197.4199033,621,958
1728496197.421433,546,957
1728496197.4235477,479,955
1728496197.425635,476,954
1728496197.4282472,476,952
1728496197.4298775,471,951
1728496197.4314606,477,949
1728496197.4333603,479,948
1728496197.435307,522,946
1728496197.4369228,560,944
1728496197.438604,644,943
1728496197.4401906,764,941
1728496197.4419572,645,939
1728496197.4434423,568,938
1728496197.4450896,479,936
1728496197.446703,474,934
1728496197.4482844,476,932
1728496197.4499638,473,931
1728496197.4518452,477,929
1728496197.4535162,479,927
1728496197.4550877,570,925
1728496197.4570103,578,923
1728496197.4586363,596,921
1728496197.460231,760,919
1728496197.461799,754,917
1728496197.463613,628,915
1728496197.4651852,493,913
1728496197.467377,479,911
1728496197.468507,478,909
1728496197.4703798,459,907
1728496197.4718328,468,905
1728496197.4734035,475,903
1728496197.4749696,480,900
1728496197.4767592,480,898
1728496197.4792166,533,896
1728496197.4807725,613,894
1728496197.482499,720,892
1728496197.4845965,603,889
1728496197.486613,487,887
1728496197.48821,479,885
1728496197.4903045,468,882
1728496197.4923592,475,880
1728496197.493884,469,878
1728496197.4956937,470,875
1728496197.4991603,479,873
1728496197.5010087,479,870
1728496197.5024552,535,868
1728496197.5042002,570,865
1728496197.5058346,714,863
1728496197.5077922,671,860
1728496197.5092962,548,858
1728496197.5109243,479,855
1728496197.512589,476,853
1728496197.5144663,471,850
1728496197.515895,460,847
1728496197.5178266,456,845
1728496197.5195348,470,842
1728496197.521316,479,839
1728496197.522815,480,837
1728496197.52443,543,834
1728496197.5260165,747,831
1728496197.5278354,732,828
1728496197.5293036,626,825
1728496197.5309818,597,823
1728496197.5325453,479,820
1728496197.5345209,478,817
1728496197.5360572,478,814
1728496197.5376563,473,811
1728496197.5392332,477,808
1728496197.5410085,478,805
1728496197.5424805,515,802
1728496197.5440784,585,799
1728496197.5456743,631,796
1728496197.547265,741,793
1728496197.550411,664,790
1728496197.5522993,600,787
1728496197.5545328,479,784
1728496197.5565627,477,781
1728496197.5590475,477,778
1728496197.56099,465,775
1728496197.5626569,469,771
1728496197.5642524,478,768
1728496197.5658405,480,765
1728496197.5677924,546,762
1728496197.5695913,577,758
1728496197.5712068,717,755
1728496197.5728438,720,752
1728496197.5748231,659,749
1728496197.5764606,515,745
1728496197.5780387,479,742
1728496197.579655,479,739
1728496197.58122,473,735
1728496197.583304,464,732
1728496197.585182,476,728
1728496197.5869164,479,725
1728496197.58853,480,721
1728496197.590635,550,718
1728496197.5927389,566,715
1728496197.594369,684,711
1728496197.5959814,575,707
1728496197.5976985,508,704
1728496197.5992558,479,700
1728496197.6011596,473,697
1728496197.6028223,479,693
1728496197.6046267,463,690
1728496197.606119,472,686
1728496197.6077359,479,682
1728496197.6093457,480,679
1728496197.6113238,479,675
1728496197.6134346,540,671
1728496197.6154027,678,668
1728496197.6177425,652,664
1728496197.6201153,622,660
1728496197.6213222,479,656
1728496197.6229563,472,653
1728496197.6250808,471,649
1728496197.6273263,474,645
1728496197.6290543,464,641
1728496197.6311073,479,637
1728496197.6332142,479,633
1728496197.634864,480,630
1728496197.6365855,588,626
1728496197.638221,642,622
1728496197.6401424,790,618
1728496197.641655,634,614
1728496197.643357,566,610
1728496197.644974,479,606
1728496197.6468823,478,602
1728496197.648306,475,598
1728496197.6506248,477,594
1728496197.6517248,470,590
1728496197.6536958,480,586
1728496197.655322,484,582
1728496197.6568997,607,578
1728496197.6587517,606,574
1728496197.6602955,793,570
1728496197.6619952,717,565
1728496197.6636014,594,561
1728496197.6654103,511,557
1728496197.6672118,479,553
1728496197.6687675,478,549
1728496197.6704006,465,545
1728496197.6722708,480,540
1728496197.673775,479,536
1728496197.6753829,480,532
1728496197.676999,538,528
1728496197.6788619,577,524
1728496197.6802773,711,519
1728496197.6832945,810,515
1728496197.6851957,667,511
1728496197.6869671,555,506
1728496197.6890523,481,502
1728496197.691124,477,498
1728496197.692968,474,493
1728496197.6950212,464,489
1728496197.6970785,467,485
1728496197.6991653,479,480
1728496197.7009816,479,476
1728496197.7025893,518,472
1728496197.7042606,555,467
1728496197.7062714,735,463
1728496197.7081153,658,458
1728496197.710119,552,454
1728496197.7121475,479,449
1728496197.7142494,477,445
1728496197.715895,469,440
1728496197.7181566,461,436
1728496197.7201943,459,431
1728496197.7222683,479,427
1728496197.7245898,480,422
1728496197.7262645,479,418
1728496197.7283602,549,413
1728496197.7302969,668,409
1728496197.7327008,695,404
1728496197.7346094,619,400
1728496197.7370925,482,395
1728496197.7391605,478,390
1728496197.7407022,477,386
1728496197.7427766,470,381
1728496197.7445877,456,376
1728496197.746652,472,372
1728496197.7488706,479,367
1728496197.7507224,480,363
1728496197.7525403,597,358
1728496197.7550256,612,353
1728496197.7564898,722,349
1728496197.7580767,713,344
1728496197.759701,600,339
1728496197.7613525,503,334
1728496197.7630923,479,330
1728496197.7646785,479,325
1728496197.766626,477,320
1728496197.768499,473,316
1728496197.7701392,480,311
1728496197.7717936,479,306
1728496197.7734766,532,301
1728496197.7751489,590,296
1728496197.776827,717,292
1728496197.778459,765,287
1728496197.7800627,656,282
1728496197.781693,559,277
1728496197.7836876,479,273
1728496197.785448,478,268
1728496197.787176,478,263
1728496197.78879,463,258
1728496197.7904258,479,253
1728496197.7924526,479,248
1728496197.7940884,503,244
1728496197.795697,607,239
1728496197.7973015,589,234
1728496197.7991395,817,229
1728496197.8009145,654,224
1728496197.8026724,587,219
1728496197.8042848,479,214
1728496197.80587,471,209
1728496197.8075242,468,205
1728496197.8092673,473,200
1728496197.8109343,476,195
1728496197.8125324,477,190
1728496197.814185,480,185
1728496197.8157964,480,180
1728496197.8175924,526,175
1728496197.8193092,708,170
1728496197.8209612,644,165
1728496197.8225708,618,160
1728496197.8245468,479,155
1728496197.8266325,479,150
1728496197.8282166,474,146
1728496197.8301816,462,141
1728496197.832473,449,136
1728496197.83395,472,131
1728496197.8357248,480,126
1728496197.8374536,480,121
1728496197.8390024,532,116
1728496197.8406348,562,111
1728496197.8422391,713,106
1728496197.8439848,618,101
1728496197.8456633,564,96
1728496197.8472872,479,91
1728496197.8491452,476,86
1728496197.8510637,477,81
1728496197.852619,469,76
1728496197.8542383,460,71
1728496197.8557982,473,66
1728496197.857671,479,61
1728496197.8591883,533,56
1728496197.8608012,590,51
1728496197.8623867,702,46
1728496197.8640578,819,41
1728496197.8655727,662,36
1728496197.8672693,585,31
1728496197.8690696,479,26
1728496197.8709152,475,21
1728496197.8725345,475,16
1728496197.8741238,463,11
1728496197.8760657,468,6
1728496197.877755,473,1
1728496197.879314,480,4
1728496197.8809485,537,9
1728496197.8825352,578,14
1728496197.8843892,669,19
1728496197.8860795,759,24
1728496197.8878698,642,29
1728496197.889436,591,34
1728496197.8920305,479,39
1728496197.8936486,478,44
1728496197.8955884,479,49
1728496197.8975725,477,54
1728496197.9002337,478,59
1728496197.9016786,479,64
1728496197.9037046,484,69
1728496197.9053292,553,74
1728496197.9068801,622,79
1728496197.9086885,726,84
1728496197.9102364,731,89
1728496197.9117975,664,94
1728496197.9138348,488,99
1728496197.9153314,479,104
1728496197.9171464,470,109
1728496197.9186506,466,114
1728496197.9204602,453,119
1728496197.921956,470,124
1728496197.9235303,479,129
1728496197.9251351,480,134
1728496197.9268813,513,138
1728496197.9283185,558,143
1728496197.9299574,680,148
1728496197.9315426,644,153
1728496197.9334383,574,158
1728496197.9352682,478,163
1728496197.9369578,477,168
1728496197.9390092,459,173
1728496197.9403136,477,178
1728496197.9419556,477,183
1728496197.9435635,478,188
1728496197.945339,480,193
1728496197.9468846,486,198
1728496197.9484918,550,202
1728496197.950553,662,207
1728496197.9523356,714,212
1728496197.954945,579,217
1728496197.956809,504,222
1728496197.9589715,479,227
1728496197.9613836,472,232
1728496197.9628913,477,237
1728496197.9649568,444,241
1728496197.9668016,479,246
1728496197.9691281,480,251
1728496197.9703462,508,256
1728496197.972099,588,261
1728496197.973988,611,266
1728496197.975559,752,270
1728496197.9771771,694,275
1728496197.978794,606,280
1728496197.980705,493,285
1728496197.9820638,479,290
1728496197.9838934,479,294
1728496197.985591,474,299
1728496197.9874475,476,304
1728496197.988988,480,309
1728496197.9906037,480,313
1728496197.992161,555,318
1728496197.9938529,581,323
1728496197.9953136,732,328
1728496197.9969282,716,332
1728496197.9985077,671,337
1728496198.000398,526,342
1728496198.0020795,479,347
1728496198.003727,477,351
1728496198.0053825,476,356
1728496198.0072272,469,361
1728496198.0087159,479,365
1728496198.0103369,479,370
1728496198.0119534,516,375
1728496198.0139039,600,379
1728496198.015154,615,384
1728496198.017158,718,388
1728496198.0187762,664,393
1728496198.0206654,528,398
1728496198.0221937,479,402
1728496198.0247808,475,407
1728496198.0264225,475,411
1728496198.0283508,445,416
1728496198.0303948,475,420
1728496198.0326111,474,425
1728496198.0343108,479,429
1728496198.0361428,479,434
1728496198.0380802,530,438
1728496198.039598,663,443
1728496198.0412228,676,447
1728496198.0429056,582,452
1728496198.0447094,516,456
1728496198.0462244,472,461
1728496198.0478454,471,465
1728496198.049422,467,470
1728496198.0513103,461,474
1728496198.053009,471,478
1728496198.054629,480,483
1728496198.0562418,479,487
1728496198.058125,529,492
1728496198.0597467,566,496
1728496198.0613592,682,500
1728496198.0632482,615,505
1728496198.0648768,511,509
1728496198.0667596,479,513
1728496198.0684187,474,517
1728496198.0702069,476,522
1728496198.0717943,453,526
1728496198.0734184,472,530
1728496198.0749888,479,534
1728496198.0767903,479,539
1728496198.0782294,535,543
1728496198.0798004,590,547
1728496198.0817611,750,551
1728496198.0838647,728,555
1728496198.0849326,607,560
1728496198.0878365,562,564
1728496198.0892665,479,568
1728496198.0911899,477,572
1728496198.0932317,475,576
1728496198.0953476,474,580
1728496198.0973668,476,584
1728496198.0990953,479,588
1728496198.1011293,490,592
1728496198.1031756,585,596
1728496198.1046772,619,600
1728496198.1063037,700,604
1728496198.1079261,674,608
1728496198.1098654,573,612
1728496198.111393,479,616
1728496198.1130157,473,620
1728496198.1146376,479,624
1728496198.1166716,469,628
1728496198.1184602,478,632
1728496198.1201231,479,636
1728496198.1217415,538,639
1728496198.1235075,563,643
1728496198.124994,584,647
1728496198.1265988,687,651
1728496198.1282077,694,655
1728496198.1299465,565,658
1728496198.1314688,495,662
1728496198.1334512,478,666
1728496198.1350114,472,670
1728496198.1368554,467,673
1728496198.1383798,463,677
1728496198.1399958,477,681
1728496198.1417074,479,684
1728496198.1435075,479,688
1728496198.144997,525,692
1728496198.1466143,569,695
1728496198.1482227,722,699
1728496198.1499238,587,702
1728496198.1518195,514,706
1728496198.1534774,479,710
1728496198.156291,475,713
1728496198.1575704,478,717
1728496198.1590767,466,720
1728496198.1610303,458,723
1728496198.16312,471,727
1728496198.1647856,479,730
1728496198.1670218,512,734
1728496198.1687455,549,737
1728496198.1708875,695,740
1728496198.172942,650,744
1728496198.1749842,572,747
1728496198.1778884,479,750
1728496198.179344,479,754
1728496198.180936,467,757
1728496198.182529,476,760
1728496198.1846323,476,764
1728496198.1862566,479,767
1728496198.1878686,480,770
1728496198.1896424,531,773
1728496198.1912668,592,776
1728496198.1933012,653,779
1728496198.1948874,779,783
1728496198.1965265,633,786
1728496198.1981282,568,789
1728496198.2002344,479,792
1728496198.201666,478,795
1728496198.2036226,478,798
1728496198.2050555,469,801
1728496198.206634,478,804
1728496198.2082465,479,807
1728496198.210109,491,810
1728496198.2115076,574,813
1728496198.213094,600,816
1728496198.214655,761,818
1728496198.2164762,724,821
1728496198.218269,606,824
1728496198.219932,503,827
1728496198.2214923,479,830
1728496198.2231207,478,833
1728496198.2250009,470,835
1728496198.2265859,478,838
1728496198.2293272,480,841
1728496198.2307634,480,843
1728496198.2323573,539,846
1728496198.2345786,531,849
1728496198.2369056,685,851
1728496198.2383974,696,854
1728496198.2405183,609,857
1728496198.2430072,521,859
1728496198.2450314,479,862
1728496198.2465496,477,864
1728496198.2487218,475,867
1728496198.2507098,465,869
1728496198.252211,470,872
1728496198.2538788,476,874
1728496198.2560914,480,877
1728496198.2581043,523,879
1728496198.2602015,532,881
1728496198.2621243,704,884
1728496198.2641273,644,886
1728496198.2660878,538,888
1728496198.2676222,479,891
1728496198.2693465,478,893
1728496198.2713602,472,895
1728496198.2734697,474,897
1728496198.2754316,465,900
1728496198.2772863,479,902
1728496198.2792902,480,904
1728496198.2812204,481,906
1728496198.2828367,527,908
1728496198.2846975,686,910
1728496198.2869081,678,912
1728496198.2884448,601,914
1728496198.2904882,495,916
1728496198.2927053,476,918
1728496198.2945845,478,920
1728496198.2964604,479,922
1728496198.2980394,466,924
1728496198.3002057,480,926
1728496198.3015306,480,928
1728496198.3032522,497,930
1728496198.3048706,586,932
1728496198.3068016,629,933
1728496198.308339,747,935
1728496198.3100014,690,937
1728496198.3120344,598,939
1728496198.3130744,478,940
1728496198.3147004,478,942
1728496198.3165462,479,944
1728496198.318223,467,945
1728496198.3197124,476,947
1728496198.3213387,479,949
1728496198.3229501,480,950
1728496198.324867,541,952
1728496198.3263106,619,953
1728496198.3278794,723,955
1728496198.3295,730,956
1728496198.3314974,631,958
1728496198.3335452,549,959
1728496198.334851,479,960
1728496198.3364894,479,962
1728496198.3383977,479,963
1728496198.3398314,465,965
1728496198.3414016,479,966
1728496198.3429708,479,967
1728496198.344821,480,968
1728496198.346417,554,970
1728496198.348034,593,971
1728496198.3498175,657,972
1728496198.3528063,601,973
1728496198.3552184,503,974
1728496198.358112,479,975
1728496198.3597488,473,977
1728496198.361398,470,978
1728496198.3630254,468,979
1728496198.3648255,472,980
1728496198.367299,474,981
1728496198.3684087,479,982
1728496198.3706496,542,983
1728496198.372174,553,983
1728496198.3738046,667,984
1728496198.3754268,685,985
1728496198.3772216,572,986
1728496198.3786778,479,987
1728496198.3803442,479,988
1728496198.3820734,474,988
1728496198.3843951,468,989
1728496198.3857286,464,990
1728496198.3873634,477,991
1728496198.3889918,479,991
1728496198.3909242,480,992
1728496198.3924673,519,993
1728496198.3940856,614,993
1728496198.3960643,683,994
1728496198.3978834,596,994
1728496198.3998594,512,995
1728496198.4015849,479,995
1728496198.4034963,479,996
1728496198.404984,479,996
1728496198.4065628,470,997
1728496198.4082031,475,997
1728496198.4112577,480,997
1728496198.4127529,480,998
1728496198.4148111,591,998
1728496198.416745,610,998
1728496198.418546,772,999
1728496198.4210255,740,999
1728496198.422688,647,999
1728496198.4240112,517,999
1728496198.425934,479,999
1728496198.427386,478,1000
1728496198.4289982,479,1000
1728496198.4310694,461,1000
1728496198.432481,479,1000
1728496198.434697,480,1000
1728496198.436588,551,1000
1728496198.4382956,614,1000
1728496198.439809,712,1000
1728496198.4414134,761,1000
1728496198.443086,637,1000
1728496198.4446867,570,1000
1728496198.4462855,478,1000
1728496198.4478717,479,999
1728496198.4498246,479,999
1728496198.4516435,469,999
1728496198.453328,479,999
1728496198.4549732,479,999
1728496198.4567082,480,998
1728496198.458318,534,998
1728496198.4599087,571,998
1728496198.461513,710,997
1728496198.463255,590,997
1728496198.4648275,521,997
1728496198.4668617,479,996
1728496198.468493,474,996
1728496198.4701674,464,995
1728496198.4717586,466,995
1728496198.4733357,476,994
1728496198.475109,474,994
1728496198.4775314,479,993
1728496198.4790978,502,992
1728496198.4810176,540,992
1728496198.483167,761,991
1728496198.4849024,659,991
1728496198.4870963,552,990
1728496198.4896903,479,989
1728496198.491215,479,988
1728496198.49328,472,988
1728496198.4948802,469,987
1728496198.496864,471,986
1728496198.4984424,473,985
1728496198.5007007,480,984
1728496198.5021281,479,983
1728496198.5038254,549,982
1728496198.505404,645,981
1728496198.507012,731,980
1728496198.5088553,613,980
1728496198.5103576,580,978
1728496198.5120907,479,977
1728496198.513623,477,976
1728496198.5155528,478,975
1728496198.5175512,469,974
1728496198.5190418,479,973
1728496198.5207121,480,972
1728496198.5225387,520,971
1728496198.5240426,556,969
1728496198.5256238,607,968
1728496198.527167,779,967
1728496198.528899,695,966
1728496198.5303771,559,964
1728496198.531929,479,963
1728496198.5337148,479,962
1728496198.535534,477,960
1728496198.5371778,478,959
1728496198.5387728,471,957
1728496198.5403774,480,956
1728496198.5419133,480,955
1728496198.5441582,579,953
1728496198.5460653,606,951
1728496198.548236,698,950
1728496198.5502734,721,948
1728496198.5520842,671,947
1728496198.5537455,548,945
1728496198.5554059,479,943
1728496198.5570402,477,942
1728496198.5586252,478,940
1728496198.5602038,478,938
1728496198.5618074,474,937
1728496198.56334,471,935
1728496198.5649781,479,933
1728496198.5667768,511,931
1728496198.5686061,602,929
1728496198.570282,712,928
1728496198.5718615,563,926
1728496198.5734684,516,924
1728496198.57503,479,922
1728496198.576603,466,920
1728496198.5781705,478,918
1728496198.579686,457,916
1728496198.5812724,471,914
1728496198.5828655,479,912
1728496198.584576,480,910
1728496198.5862541,521,908
1728496198.5878484,552,906
1728496198.5894277,713,904
1728496198.591004,638,901
1728496198.59352,554,899
1728496198.594751,479,897
1728496198.596345,479,895
1728496198.5979025,475,893
1728496198.5994444,462,890
1728496198.601369,462,888
1728496198.6030364,478,886
1728496198.6056643,479,883
1728496198.6071334,480,881
1728496198.609142,525,879
1728496198.6118922,640,876
1728496198.613157,800,874
1728496198.6147902,701,871
1728496198.6163936,593,869
1728496198.618378,479,866
1728496198.6202383,479,864
1728496198.6218815,474,861
1728496198.6235492,474,859
1728496198.625166,474,856
1728496198.6269312,480,854
1728496198.6285057,524,851
1728496198.630124,576,848
1728496198.6317284,650,846
1728496198.6333573,764,843
1728496198.635013,668,840
1728496198.6366827,615,838
1728496198.6382995,479,835
1728496198.6399126,478,832
1728496198.6414797,468,829
1728496198.64315,469,827
1728496198.6447706,474,824
1728496198.6463473,479,821
1728496198.6479785,480,818
1728496198.6495495,543,815
1728496198.6513278,608,812
1728496198.6530144,724,809
1728496198.6546454,744,806
1728496198.6562595,631,803
1728496198.657858,546,800
1728496198.6594462,479,797
1728496198.6610835,478,794
1728496198.6636992,478,791
1728496198.6649866,447,788
1728496198.6665473,473,785
1728496198.6688318,480,782
1728496198.6703336,480,779
1728496198.6733468,523,776
1728496198.6746953,583,773
1728496198.6767316,716,769
1728496198.678662,603,766
1728496198.681222,506,763
1728496198.6825051,479,760
1728496198.6843529,472,757
1728496198.6863856,470,753
1728496198.688742,458,750
1728496198.690864,478,747
1728496198.6928732,479,743
1728496198.6945748,480,740
1728496198.6972537,536,737
1728496198.6985614,554,733
1728496198.7001147,665,730
1728496198.701937,644,726
1728496198.703589,562,723
1728496198.7051613,479,719
1728496198.7067027,478,716
1728496198.7083442,470,713
1728496198.710106,476,709
1728496198.7117004,457,705
1728496198.7132854,478,702
1728496198.714901,480,698
1728496198.716448,479,695
1728496198.7182546,529,691
1728496198.7198398,711,688
1728496198.7216449,761,684
1728496198.7231967,658,680
1728496198.7247245,564,677
1728496198.7262487,479,673
1728496198.7278032,478,669
1728496198.729429,478,665
1728496198.7310326,453,662
1728496198.7325513,479,658
1728496198.7341564,480,654
1728496198.7358654,507,650
1728496198.7375069,593,647
1728496198.7390947,626,643
1728496198.740656,759,639
1728496198.742233,682,635
1728496198.7438023,566,631
1728496198.7453923,482,627
1728496198.7469854,479,623
1728496198.7485669,479,619
1728496198.7500896,460,616
1728496198.7528567,467,612
1728496198.7548192,480,608
1728496198.7563863,480,604
1728496198.7585554,525,600
1728496198.7598474,594,596
1728496198.7619026,769,592
1728496198.7642844,711,588
1728496198.766312,635,584
1728496198.7680137,591,579
1728496198.7707798,479,575
1728496198.7718625,477,571
1728496198.7734811,469,567
1728496198.7750933,446,563
1728496198.7766774,468,559
1728496198.7782881,480,555
1728496198.7798645,479,551
1728496198.7814717,513,546
1728496198.7830243,583,542
1728496198.7847316,656,538
1728496198.7864594,595,534
1728496198.7880545,526,530
1728496198.7896426,479,525
1728496198.791221,474,521
1728496198.7929878,467,517
1728496198.794608,469,513
1728496198.7961867,464,508
1728496198.7977755,475,504
1728496198.7993908,479,500
1728496198.8012037,522,495
1728496198.802907,527,491
1728496198.804503,711,487
1728496198.80615,651,482
1728496198.8077276,517,478
1728496198.809294,479,473
1728496198.810883,477,469
1728496198.8124287,463,465
1728496198.8139455,471,460
1728496198.8155005,471,456
1728496198.817046,467,451
1728496198.8188643,479,447
1728496198.8204796,480,442
1728496198.8231394,583,438
1728496198.8250153,702,433
1728496198.8268256,836,429
1728496198.828868,625,424
1728496198.831876,557,420
1728496198.8335116,479,415
1728496198.8352542,474,411
1728496198.8370173,479,406
1728496198.8386364,472,401
1728496198.8402147,477,397
1728496198.841826,480,392
1728496198.8434675,511,388
1728496198.845087,564,383
1728496198.846744,608,378
1728496198.848353,812,374
1728496198.849905,739,369
1728496198.8515604,608,365
1728496198.853354,534,360
1728496198.8549826,479,355
1728496198.8566046,468,351
1728496198.8582108,478,346
1728496198.8597472,467,341
1728496198.8613806,475,336
1728496198.862953,480,332
1728496198.8645163,545,327
1728496198.8660843,606,322
1728496198.8678334,725,318
1728496198.8695624,758,313
1728496198.8711777,675,308
1728496198.8727386,525,303
1728496198.87436,479,299
1728496198.8761587,469,294
1728496198.8777223,468,289
1728496198.879702,462,284
1728496198.8810806,476,279
1728496198.8831258,478,275
1728496198.8861375,480,270
1728496198.887709,537,265
1728496198.8893633,583,260
1728496198.891527,710,255
1728496198.893402,611,250
1728496198.8952072,556,246
1728496198.8969915,479,241
1728496198.8988428,477,236
1728496198.9008274,475,231
1728496198.9023526,474,226
1728496198.9040575,460,221
1728496198.9058826,471,216
1728496198.9073944,480,212
1728496198.9090266,480,207
1728496198.910645,543,202
1728496198.912553,668,197
1728496198.9140508,648,192
1728496198.9156604,576,187
1728496198.9185288,478,182
1728496198.9196162,479,177
1728496198.9213033,472,172
1728496198.9228942,468,167
1728496198.9247396,470,162
